lipsUpperOuter_61,lipsUpperOuter_185,lipsUpperOuter_40,lipsUpperOuter_39,lipsUpperOuter_37,lipsUpperOuter_0,lipsUpperOuter_267,lipsUpperOuter_269,lipsUpperOuter_270,lipsUpperOuter_409,lipsUpperOuter_291,lipsLowerOuter_146,lipsLowerOuter_91,lipsLowerOuter_181,lipsLowerOuter_84,lipsLowerOuter_17,lipsLowerOuter_314,lipsLowerOuter_405,lipsLowerOuter_321,lipsLowerOuter_375,lipsLowerOuter_291,lipsUpperInner_78,lipsUpperInner_191,lipsUpperInner_80,lipsUpperInner_81,lipsUpperInner_82,lipsUpperInner_13,lipsUpperInner_312,lipsUpperInner_311,lipsUpperInner_310,lipsUpperInner_415,lipsUpperInner_308,lipsLowerInner_78,lipsLowerInner_95,lipsLowerInner_88,lipsLowerInner_178,lipsLowerInner_87,lipsLowerInner_14,lipsLowerInner_317,lipsLowerInner_402,lipsLowerInner_318,lipsLowerInner_324,lipsLowerInner_308,rightEyeLower3_143,rightEyeLower3_111,rightEyeLower3_117,rightEyeLower3_118,rightEyeLower3_119,rightEyeLower3_120,rightEyeLower3_121,rightEyeLower3_128,rightEyeLower3_245,rightEyebrowUpper_156,rightEyebrowUpper_70,rightEyebrowUpper_63,rightEyebrowUpper_105,rightEyebrowUpper_66,rightEyebrowUpper_107,rightEyebrowUpper_55,rightEyebrowUpper_193,leftEyeLower0_263,leftEyeLower0_249,leftEyeLower0_390,leftEyeLower0_373,leftEyeLower0_374,leftEyeLower0_380,leftEyeLower0_381,leftEyeLower0_382,leftEyeLower0_362,leftEyebrowUpper_383,leftEyebrowUpper_300,leftEyebrowUpper_293,leftEyebrowUpper_334,leftEyebrowUpper_296,leftEyebrowUpper_336,leftEyebrowUpper_285,leftEyebrowUpper_417,rightCheek_205,rightCheek_137,rightCheek_123,rightCheek_50,rightCheek_203,rightCheek_177,rightCheek_147,rightCheek_187,rightCheek_207,rightCheek_216,rightCheek_215,rightCheek_213,rightCheek_192,rightCheek_214,rightCheek_212,rightCheek_138,rightCheek_135,rightCheek_210,rightCheek_169,leftCheek_425,leftCheek_352,leftCheek_280,leftCheek_330,leftCheek_266,leftCheek_423,leftCheek_426,leftCheek_427,leftCheek_411,leftCheek_376,leftCheek_436,leftCheek_416,leftCheek_432,leftCheek_434,leftCheek_422,leftCheek_430,leftCheek_364,leftCheek_394,leftCheek_371,is_stroke_face
-1.270235588,-1.286392245,-1.460136678,-1.767053445,-3.345754168,-364.9983302,3.485948206,1.864316589,1.535594246,1.356375731,1.332933005,-1.606700824,-2.147551436,-3.35,-6.76278606,-483.140368,7.039645685,3.468667187,2.2292085,1.669971324,1.332933005,-1.435674192,-1.695794821,-2.19979997,-3.216746499,-6.320790594,875.322278,6.28867292,3.253623998,2.233427455,1.740229314,1.490376855,-1.435674192,-1.785535245,-2.163207516,-3.110190651,-6.055547688,1316.710041,6.060961594,3.148918765,2.202302551,1.829812088,1.490376855,1.14663315,0.992143727,0.903293275,0.939520021,1.288113233,1.902488065,2.809097024,4.187070862,6.619663105,1.469843513,1.756631966,2.099471252,2.627270572,3.637016096,7.154065314,7.173195377,11.05394623,-1.359967768,-1.36383575,-1.399422765,-1.485576795,-1.697093181,-2.030977554,-2.511044779,-2.896037231,-3.127739701,-1.235582172,-1.482865351,-1.774383368,-2.219665539,-3.013075125,-5.330338914,-5.286694758,-6.932028609,0.181761666,0.483331374,0.487038818,0.44731753,0.15011287,0.166018832,0.178887997,0.047816915,-0.152539913,-0.44345132,-0.157913794,-0.091115472,-0.354472852,-0.692657589,-0.84173663,-0.54005191,-0.945599417,-1.318433895,-1.501582932,-0.064778812,-0.355962504,-0.316628794,-0.732705603,-0.43557051,-0.03243483,0.257372605,0.253987382,0.059710043,-0.066562547,0.536405858,0.445763461,0.923944723,0.778124761,1.416947976,1.393438899,1.019330517,1.572369453,-0.893769337,0
-0.124609296,-0.12777023,-0.19102956,-0.301202972,-0.726389231,5.828707132,0.514529724,0.215127802,0.125851191,0.071565278,0.068674069,-0.321861583,-0.631167967,-1.228226036,-3.009664545,10.66920966,1.812884988,0.898893077,0.475896389,0.230868972,0.068674069,-0.188657161,-0.21338445,-0.322468685,-0.556927295,-1.305019041,5.326231173,0.813983872,0.397635491,0.226454312,0.140886238,0.11948517,-0.188657161,-0.387189905,-0.584057477,-1.02612152,-2.415625424,8.469916901,1.457321819,0.744759412,0.433235554,0.281256948,0.11948517,0.60646114,0.546544757,0.519448421,0.556957236,0.751149588,1.057161671,1.456545708,2.004033205,2.855714974,0.749520403,0.874487321,1.028064415,1.272374951,1.717446891,3.039967486,3.071716771,4.241292195,-0.898069177,-0.913972225,-0.94805551,-1.021353917,-1.183515485,-1.409766232,-1.71431814,-1.94160602,-2.034958056,-0.823500803,-0.963999742,-1.141702992,-1.439617498,-2.005623572,-3.893549604,-3.850107221,-5.140789265,0.180634132,0.294757511,0.301462605,0.299441644,0.238440007,0.140441934,0.152721447,0.103368389,0.038325656,-0.005767313,-0.015698856,0.028192644,-0.081228964,-0.205338373,-0.182980304,-0.19483307,-0.389315551,-0.530114814,-0.698971879,-0.230192817,-0.355822447,-0.351097869,-0.59580447,-0.430960782,-0.280458769,-0.136768466,-0.092599965,-0.157014336,-0.207601895,-0.048012716,0.016721571,0.107523125,0.127891753,0.312087208,0.400157006,0.284395601,0.536332948,-0.686452447,0
-3.349503475,-3.163158137,-3.644534344,-5.614441183,6.323983676,1.683346025,0.826501177,0.559692708,0.485393031,0.439549218,0.439053741,-4.79252562,-9.39657758,24.7113981,4.352935247,2.150680766,1.296012573,0.894732675,0.650381939,0.517237114,0.439053741,-7.999795297,-235.1287165,9.238147965,4.059674942,2.400451352,1.608634282,1.067822913,0.778926509,0.617171341,0.518262014,0.463327874,-7.999795297,-35.29154248,26.52202378,6.185439759,2.970240291,1.74428042,1.121552991,0.811402733,0.634762487,0.545348252,0.463327874,0.617536345,0.512524551,0.447130876,0.47127888,0.756444949,1.321577382,2.222002642,3.664636862,6.25105129,0.743722591,0.822635144,0.927824733,1.119247962,1.500771098,2.753214379,3.28288478,7.951034825,-0.606920718,-0.60949352,-0.623598004,-0.657282868,-0.73493485,-0.845854772,-0.999203617,-1.108882544,-1.16951066,-0.536085873,-0.660852318,-0.824430107,-1.077954932,-1.536107218,-2.982380208,-2.627453905,-2.73075549,-0.034251571,0.228434587,0.197217742,0.155910492,-0.07630175,-0.01575448,-0.015904789,-0.125328566,-0.305209952,-0.653157259,-0.314043847,-0.238127403,-0.497740735,-0.883608098,-1.125871679,-0.744050332,-1.306676224,-1.855541241,-2.397399891,-0.06323786,-0.178781709,-0.163756862,-0.320281374,-0.199176685,-0.048296323,0.059906175,0.055455595,-0.021411274,-0.06970062,0.167609405,0.110120426,0.285290274,0.225686895,0.415226802,0.395320046,0.27657159,0.420781668,-0.352971859,0
-1.222176874,-1.193503931,-1.272374758,-1.444561144,-2.400489908,-28.04015836,3.135932123,1.678068114,1.499125019,1.458811667,1.536186327,-1.457242176,-1.866876797,-2.819652173,-5.701457325,85.73157105,5.517309251,3.01474178,2.160289116,1.782700817,1.536186327,-1.356911674,-1.509287467,-1.82118007,-2.425197148,-4.131361078,-21.76233739,8.208148313,3.889415126,2.782751279,2.264895557,1.929397205,-1.356911674,-1.645819563,-1.961031232,-2.726830031,-4.917608032,-55.36995947,6.841054719,3.603062962,2.660022981,2.316962156,1.929397205,0.295331766,0.228672505,0.189271538,0.196432611,0.309564745,0.490486738,0.732200775,1.050382332,1.499799747,0.456662221,0.61154163,0.783842131,1.006802323,1.352714197,2.118445651,2.016489571,2.156464136,-1.211350396,-1.214068703,-1.253787336,-1.355248537,-1.628715783,-2.134456238,-3.109426699,-4.383945888,-5.599099459,-1.088475058,-1.383326207,-1.739037546,-2.323746093,-3.731897721,-16.89776314,-21.80656671,19.98974974,-0.190055823,-0.048234794,-0.023034972,-0.03925603,-0.260930746,-0.217044612,-0.192012709,-0.261992874,-0.38398321,-0.580255956,-0.397810783,-0.349085701,-0.509639539,-0.726199445,-0.835675486,-0.622855426,-0.868717616,-1.12295519,-1.214365443,0.014770288,-0.228816711,-0.202321657,-0.537341926,-0.261899532,0.130235926,0.322040916,0.276638974,0.114478361,0.019447785,0.548510901,0.459695262,0.8685556,0.728001506,1.270481643,1.204803137,0.940531552,1.33911643,-0.658858158,0
-0.377830686,-0.388787641,-0.459773589,-0.580146015,-1.154135063,23.11140303,1.048899343,0.553462834,0.440778152,0.374302645,0.362960305,-0.522591489,-0.76257772,-1.289671211,-2.87014389,21.99443737,2.259762712,1.148012658,0.709190744,0.495750026,0.362960305,-0.439484983,-0.524066391,-0.698656597,-1.058349415,-2.198447532,21.7975825,1.810973294,0.960203967,0.65233324,0.499417001,0.421458077,-0.439484983,-0.577380123,-0.727411318,-1.104101027,-2.313167149,19.21929935,1.85352405,0.984497422,0.672712506,0.544312816,0.421458077,0.507139808,0.445166015,0.410854429,0.431356356,0.586068375,0.84237568,1.192384268,1.691534886,2.501268446,0.633056487,0.744737682,0.880535313,1.09174327,1.481771184,2.704632398,2.707448366,3.816386451,-0.686294702,-0.689141449,-0.706893985,-0.753381868,-0.868320414,-1.04989492,-1.316393575,-1.531218642,-1.649527721,-0.625856405,-0.735939632,-0.870340435,-1.089346029,-1.497267292,-2.798851059,-2.808863496,-3.99268003,0.119232928,0.243375011,0.239141553,0.224397314,0.133191766,0.115197044,0.11480838,0.061458358,-0.015358588,-0.113180372,-0.016618605,0.00725016,-0.098050889,-0.23122592,-0.275455486,-0.17370365,-0.342234409,-0.495059518,-0.583705002,-0.112630486,-0.233637185,-0.217011261,-0.415875067,-0.285600503,-0.12754471,0.005148333,0.019337313,-0.056535411,-0.110370207,0.114874535,0.099396109,0.269500796,0.228648131,0.462321595,0.4762775,0.333915896,0.558770019,-0.513389683,0
-0.541027897,-0.542181011,-0.615536891,-0.740151683,-1.335075029,-16.37816498,1.689794879,0.858666234,0.706113051,0.626515206,0.62321874,-0.700679458,-0.964625901,-1.521101645,-2.979280141,-38.15869857,3.758821329,1.789776495,1.120555419,0.811202638,0.62321874,-0.610637153,-0.712688747,-0.913884467,-1.303784754,-2.359432476,-15.7922869,3.740932987,1.727608433,1.147414171,0.872911296,0.730884842,-0.610637153,-0.781087351,-0.960810012,-1.38458941,-2.572324179,-25.35135607,3.473395096,1.697387562,1.153545653,0.937217527,0.730884842,0.524853811,0.457557393,0.418997534,0.436675294,0.595646046,0.857856515,1.206686423,1.69045432,2.458630543,0.665738829,0.791622787,0.940854036,1.166054494,1.574270899,2.821930286,2.781230946,3.698441173,-0.795880806,-0.799888634,-0.822825198,-0.880388255,-1.021490746,-1.251233638,-1.595873221,-1.888039073,-2.050368591,-0.711714917,-0.836716102,-0.98550341,-1.224287649,-1.673187527,-3.166134814,-3.26500024,-5.036978123,0.099986695,0.237476571,0.234415675,0.215545454,0.10750021,0.100424599,0.099959488,0.039561448,-0.049247506,-0.172929398,-0.04017472,-0.016943959,-0.134679955,-0.287567549,-0.352511467,-0.209548034,-0.389272984,-0.56326159,-0.633353186,-0.100757648,-0.24887455,-0.225781368,-0.463234645,-0.311237747,-0.11680124,0.051607666,0.062246159,-0.035320249,-0.103050911,0.199213294,0.157521038,0.400134108,0.328710815,0.654110627,0.642896175,0.448692952,0.731036438,-0.596471835,0
-0.433867142,-0.455108854,-0.549211171,-0.722494355,-1.660077851,4.976783061,0.935574174,0.509852804,0.394824006,0.325945436,0.308745907,-0.598428539,-0.879959344,-1.56394656,-4.560012329,5.539176773,1.652201633,0.919051397,0.586356067,0.415741084,0.308745907,-0.510098917,-0.613048988,-0.840217401,-1.361233013,-3.661793576,4.577680015,1.316991947,0.768650487,0.531337469,0.406587288,0.348910488,-0.510098917,-0.668897398,-0.846539442,-1.357513313,-3.739603384,4.406201079,1.326295087,0.769327185,0.539056648,0.440527713,0.348910488,0.476899048,0.418359636,0.385564253,0.407323268,0.56297928,0.833195528,1.221908088,1.784282185,2.690588525,0.603139171,0.711576041,0.844274061,1.055828047,1.452097504,2.677000722,2.753583911,4.025457018,-0.627913904,-0.633521637,-0.65221751,-0.695513329,-0.795283528,-0.951361184,-1.178474139,-1.362172173,-1.469731542,-0.569522503,-0.686551089,-0.83373824,-1.067762522,-1.502814299,-2.903512347,-2.832054198,-3.727119429,0.084177335,0.197085505,0.203190931,0.193717119,0.093863699,0.055912803,0.068248441,0.018021078,-0.057749031,-0.158910262,-0.089939976,-0.050483629,-0.160849111,-0.300416519,-0.339639684,-0.260557809,-0.449411826,-0.613912695,-0.742210775,-0.085962462,-0.191759409,-0.185579117,-0.366106806,-0.241564417,-0.092244325,0.025347247,0.038321325,-0.027043665,-0.070194898,0.119588365,0.1241209,0.261875877,0.235295834,0.433599901,0.459281331,0.341775458,0.539855799,-0.439748086,0
-0.601653667,-0.610296624,-0.692324237,-0.843167877,-1.630574248,32.56745042,1.465970127,0.794870899,0.652026783,0.572854564,0.561605719,-0.755217324,-1.013688195,-1.615066952,-3.541808089,21.65256667,2.629958795,1.377417656,0.908202349,0.691204451,0.561605719,-0.684169015,-0.808576331,-1.049750873,-1.554540031,-3.262556948,21.35393662,2.431626619,1.325020968,0.926895406,0.726872811,0.625099664,-0.684169015,-0.852621702,-1.037719942,-1.52031194,-3.204269919,17.34576109,2.311825961,1.272402458,0.908841355,0.761919921,0.625099664,0.482131157,0.419840228,0.383766391,0.403296096,0.560662803,0.834521512,1.234458722,1.841141143,2.888247412,0.618877323,0.740800195,0.888339603,1.116048471,1.548266118,2.979074395,3.03873451,4.558196593,-0.655755412,-0.655872311,-0.670408123,-0.710782501,-0.81208934,-0.980278019,-1.230506182,-1.447180958,-1.582054153,-0.575849913,-0.690344903,-0.829546369,-1.046122662,-1.446712255,-2.671355958,-2.685742146,-3.656244547,0.073106549,0.197425359,0.200698402,0.187560984,0.063636828,0.061824878,0.068668193,0.013348136,-0.073661964,-0.207086071,-0.07695651,-0.047560623,-0.161019981,-0.309610099,-0.380669313,-0.240603945,-0.41476101,-0.582791077,-0.657144186,-0.054439695,-0.179193544,-0.164797923,-0.357148182,-0.223700795,-0.042116042,0.089808467,0.086090446,0.001766846,-0.052305461,0.211595671,0.168702186,0.372608733,0.308824278,0.57168066,0.56045706,0.407315328,0.630146423,-0.442809616,0
-1.066393721,-1.059373499,-1.183801395,-1.452780927,-3.570446496,4.109687976,1.182904193,0.711519403,0.601033108,0.541810589,0.537548395,-1.331281546,-1.838112866,-3.476429601,-39.73743604,3.886653017,1.746667031,1.10624441,0.792299115,0.635042929,0.537548395,-1.24994874,-1.515366193,-2.096477693,-3.766316742,-57.17367599,3.755989542,1.698953622,1.106823551,0.830757309,0.677150093,0.590742765,-1.24994874,-1.583048209,-1.991953873,-3.441743922,-31.05766636,3.673593193,1.631337903,1.057319314,0.802699769,0.692122227,0.590742765,0.320559858,0.262473622,0.22701129,0.239595786,0.369631912,0.586821794,0.888747488,1.288600474,1.856000774,0.443610429,0.550244944,0.670732648,0.8461456,1.144892215,1.91376997,1.954505632,2.539466875,-0.700370579,-0.702038443,-0.720623194,-0.765467424,-0.870322792,-1.038534081,-1.295547215,-1.531825703,-1.69608769,-0.626812535,-0.78532998,-0.986740521,-1.306210103,-1.95250752,-4.845749861,-4.540882151,-6.653014803,-0.093373449,0.031051521,0.045007983,0.03201697,-0.135820074,-0.121951093,-0.101131818,-0.161251375,-0.263902953,-0.438750819,-0.291267144,-0.242057736,-0.385636467,-0.586062623,-0.68517323,-0.507837632,-0.764772275,-1.022086113,-1.172492885,-0.056117397,-0.181500792,-0.169114252,-0.349924013,-0.207387842,-0.01819663,0.091374318,0.079674941,-0.000815341,-0.050946459,0.204337189,0.161379037,0.348888112,0.288201058,0.517295168,0.499434915,0.370811412,0.547460528,-0.395208734,0
-0.415827351,-0.426009906,-0.50501424,-0.638801172,-1.260868598,-70.69577465,1.353016363,0.694649951,0.555003656,0.474529061,0.463905562,-0.562309188,-0.804863275,-1.302766909,-2.589391534,-44.06844834,3.020585026,1.442913939,0.884013929,0.61933758,0.463905562,-0.484025079,-0.581312609,-0.774984408,-1.152499338,-2.229536677,-49.72743122,2.506046759,1.253396122,0.841791991,0.638410786,0.537946866,-0.484025079,-0.636606145,-0.799141624,-1.18897976,-2.298094959,-52.41491106,2.57788541,1.299267758,0.871248121,0.698205795,0.537946866,0.550084178,0.485723144,0.448896421,0.470085328,0.639457646,0.921520641,1.301891563,1.856760303,2.814710077,0.681222358,0.796580187,0.938500223,1.174737085,1.632065333,3.191421296,3.194922936,4.589396011,-0.651075872,-0.659271805,-0.682593182,-0.735801354,-0.853946066,-1.024543008,-1.262175098,-1.443570471,-1.531085104,-0.588112141,-0.69085159,-0.815180882,-1.018379793,-1.392043109,-2.51878957,-2.553069274,-3.433942031,0.134567168,0.270556949,0.266039031,0.247714822,0.143591361,0.135344142,0.134812064,0.077291706,-0.005841253,-0.113794628,-0.002607505,0.021731941,-0.089999301,-0.230098498,-0.278237999,-0.166551395,-0.33833124,-0.491127529,-0.57118168,-0.075337337,-0.202329723,-0.185184178,-0.386546775,-0.250688712,-0.088457444,0.04981353,0.063037931,-0.018224988,-0.075081756,0.169369217,0.149599363,0.338533871,0.293049126,0.555187511,0.568163909,0.407993771,0.657303617,-0.470604908,0
-1.001847191,-1.016417592,-1.169461265,-1.472676381,-3.190898659,4.458583066,1.277568538,0.724378679,0.59890568,0.541596034,0.553596967,-1.276198403,-1.8483938,-3.907055085,37.37344804,3.028495883,1.637879346,1.129196077,0.848859081,0.688913043,0.553596967,-1.105238685,-1.244205891,-1.586869535,-2.435733132,-6.755927425,5.417122902,2.147858158,1.386995932,1.039894446,0.840317441,0.711735028,-1.105238685,-1.441505273,-1.876858169,-3.339633453,-26.92620299,3.71629192,1.850034667,1.276476253,1.008289741,0.877671645,0.711735028,0.064892379,0.020001573,-0.006585665,-0.000867149,0.073318237,0.177978861,0.29799,0.43307933,0.595573028,0.156702965,0.238836781,0.326076163,0.430668481,0.571642455,0.814988991,0.774425166,0.797252019,-2.522508981,-2.513025988,-2.644119899,-3.126291257,-5.495810013,-194.5877807,5.80498573,3.480043884,2.912031487,-2.187123543,-3.006643117,-4.703638594,-12.90118018,9.780728525,2.713489974,2.476396612,1.719501508,-0.267568748,-0.147589932,-0.141877291,-0.158947412,-0.29698633,-0.263700623,-0.258074997,-0.314127033,-0.408086638,-0.552582793,-0.395630057,-0.370871813,-0.495480406,-0.677178991,-0.762799017,-0.576608722,-0.800807483,-1.064345768,-1.163328406,-0.302681365,-0.583455398,-0.525660999,-1.04834769,-0.655607778,-0.259770946,-0.055806029,-0.083233734,-0.222551177,-0.324863433,0.105049787,0.048170883,0.31226338,0.239784109,0.554046526,0.546705968,0.402343955,0.65513201,-1.591971568,0
-0.372407624,-0.367720598,-0.40198541,-0.466218926,-0.7527604,-1.827591392,32.59575429,2.510627471,1.975909188,1.77808461,1.828088402,-0.448405388,-0.560795794,-0.771364831,-1.127450868,-1.870825868,-4.184928146,53.09407367,4.073515154,2.443578235,1.828088402,-0.416976183,-0.480459764,-0.586052741,-0.759112546,-1.081995541,-1.798122311,-3.917355587,-68.95908664,5.718862709,3.099610482,2.30533072,-0.416976183,-0.496804359,-0.578682418,-0.748029149,-1.068472433,-1.803362003,-4.206311247,88.78253113,5.12701398,3.325204882,2.30533072,0.719686407,0.628256781,0.575109587,0.587889541,0.759480686,1.105690674,1.793704932,3.560516503,18.78833173,0.937884144,1.171294417,1.498519587,2.142527198,4.144697787,-17.14338897,-22.98294505,-7.848337009,-0.297308795,-0.29655051,-0.304997044,-0.328388499,-0.386826569,-0.477836797,-0.600170733,-0.697607362,-0.761654079,-0.262416112,-0.338994243,-0.421199182,-0.538070308,-0.71839964,-1.098209279,-1.10888077,-1.330022475,0.219839463,0.351517169,0.359995699,0.341663599,0.184750658,0.206525024,0.215910992,0.160534347,0.076212489,-0.050519022,0.074339629,0.10115681,-0.001589434,-0.124750512,-0.187335545,-0.065069955,-0.195404411,-0.308017015,-0.345147435,0.222662847,0.080250895,0.098687372,-0.074337354,0.047879049,0.261200984,0.425715054,0.411447069,0.294161893,0.226333901,0.635125562,0.551814919,0.985657391,0.820316612,1.589680149,1.493720863,1.060335985,1.758134817,-0.137435259,0
-0.777533766,-0.772574966,-0.846857857,-0.995083514,-1.833200829,940.2064618,1.819317155,0.989036233,0.837889095,0.761685947,0.765341562,-0.954975627,-1.253866697,-1.938809706,-4.007253831,73.66906851,3.562502361,1.834811677,1.212774961,0.933941453,0.765341562,-0.880261123,-1.015279876,-1.284049675,-1.839548543,-3.602591365,92.98901163,3.299810255,1.75589964,1.240956526,0.98808274,0.859749914,-0.880261123,-1.079587671,-1.296506244,-1.850471158,-3.614656817,78.46908911,3.293416215,1.752174282,1.244821542,1.045238457,0.859749914,0.47810549,0.418388106,0.380966999,0.4021353,0.571763915,0.857591941,1.257375617,1.839976393,2.792758589,0.622300064,0.753463174,0.915529446,1.170623743,1.637480178,3.096005547,3.141734051,4.37038143,-0.743786959,-0.75058054,-0.7743162,-0.829051518,-0.952699355,-1.143244747,-1.422449866,-1.661158958,-1.803599905,-0.627015311,-0.757175119,-0.920400132,-1.188849094,-1.68560851,-3.248090266,-3.283380072,-4.366801531,0.026767265,0.156348554,0.169788727,0.158952719,0.005638549,0.000679475,0.016418934,-0.044684944,-0.144944325,-0.300660095,-0.158807921,-0.120117272,-0.251883318,-0.42592371,-0.508670912,-0.347794466,-0.550651576,-0.745822368,-0.831372916,-0.033953347,-0.177798702,-0.164929068,-0.389032816,-0.228203128,-0.009318838,0.141638382,0.135809681,0.035411439,-0.026303558,0.291039851,0.23994339,0.493891015,0.411709573,0.744836876,0.72142773,0.532937032,0.803418449,-0.47439399,0
-0.566747231,-0.563875029,-0.618176859,-0.720540728,-1.26301487,-10.9418449,1.752607628,0.902453342,0.773181572,0.711079497,0.72100265,-0.697857927,-0.914669339,-1.385767153,-2.572114477,-13.95120448,4.285885862,1.883747132,1.186559056,0.895436353,0.72100265,-0.626383736,-0.720446025,-0.902162323,-1.25453789,-2.198735928,-10.17279837,4.249552045,1.862109006,1.25469998,0.978460811,0.832674999,-0.626383736,-0.765188229,-0.914623032,-1.270000496,-2.212690791,-10.45944027,4.09937949,1.835022366,1.249726932,1.034152069,0.832674999,0.453788592,0.397694211,0.363874099,0.379828601,0.516035218,0.738314135,1.045359765,1.482170565,2.178414819,0.578430851,0.691168563,0.827344144,1.041859543,1.4352241,2.632125667,2.582504795,3.337103444,-0.698779919,-0.705011548,-0.727857367,-0.781382419,-0.906403899,-1.101082461,-1.390843744,-1.639898194,-1.792390642,-0.627982953,-0.741835679,-0.879324247,-1.107313581,-1.541345188,-2.977760259,-3.06657445,-4.62913856,0.070605435,0.187735693,0.192071901,0.179309624,0.058827804,0.059282556,0.064816105,0.011878457,-0.071840195,-0.197388004,-0.072112509,-0.046341637,-0.155818038,-0.2990674,-0.366284472,-0.228708146,-0.394248516,-0.551331244,-0.615059644,-0.063018327,-0.201160037,-0.182979733,-0.39799458,-0.251843102,-0.054042693,0.095565619,0.097004283,0.001741469,-0.060225557,0.243649563,0.19560317,0.444567414,0.363474261,0.697512659,0.675257986,0.487120937,0.765360996,-0.495267621,0
-0.893962339,-0.889277003,-0.972581562,-1.135884641,-1.934471176,-9.843740114,3.519043879,1.688311919,1.410498088,1.283437312,1.2933792,-1.063098538,-1.33201644,-1.894093503,-3.219196805,-10.89369008,8.723704741,3.266744143,2.047513015,1.567067757,1.2933792,-1.00270503,-1.134685228,-1.388184253,-1.852569575,-3.005117711,-9.310877341,9.695778499,3.529054759,2.296113,1.768959758,1.514733631,-1.00270503,-1.208376255,-1.422067508,-1.917749547,-3.157854837,-10.43802917,8.960692927,3.430952561,2.269116856,1.872518443,1.514733631,0.485180095,0.414451745,0.370254409,0.383416218,0.531229494,0.795672228,1.208980615,1.877112932,3.130323018,0.664225687,0.837767567,1.052092002,1.390603367,2.041266109,4.410697172,4.271685578,5.811555968,-0.646631327,-0.651697252,-0.671680011,-0.71773058,-0.82846741,-1.006366387,-1.273489084,-1.513672617,-1.680012389,-0.544489415,-0.686073062,-0.850328392,-1.102053207,-1.543895818,-2.764525883,-2.82922581,-3.757891255,-0.027858918,0.110705566,0.138642573,0.124151942,-0.086950854,-0.060346382,-0.031789432,-0.097318116,-0.209545534,-0.388456026,-0.231573115,-0.182158104,-0.324310603,-0.505964034,-0.596123104,-0.428371453,-0.631315829,-0.820557356,-0.898110319,0.145498527,-0.036471857,-0.021429082,-0.250822469,-0.061622065,0.216154201,0.387020791,0.357614957,0.226487879,0.152785632,0.577424232,0.509203775,0.860170579,0.746370384,1.250432332,1.215493185,0.945667661,1.367255687,-0.304433783,0
-0.435411227,-0.451966749,-0.529508953,-0.672921371,-1.333966705,21.77509043,1.143901003,0.589520788,0.460225758,0.389360339,0.375018285,-0.566029479,-0.786863064,-1.283796562,-2.823323952,22.4198141,2.187529801,1.104107603,0.692778702,0.495234616,0.375018285,-0.498668498,-0.580854254,-0.754095326,-1.114337378,-2.265645724,22.13166215,1.815834603,0.962360297,0.660736545,0.510079331,0.435796267,-0.498668498,-0.623670342,-0.762258738,-1.122460859,-2.306918926,22.20014791,1.859107956,0.973962963,0.670956648,0.550295638,0.435796267,0.411279091,0.364429345,0.339963272,0.364565398,0.506326828,0.740899273,1.068664105,1.540247426,2.300305507,0.540490855,0.662193446,0.810360529,1.034030809,1.447245864,2.662688702,2.672359457,3.471191476,-0.692394223,-0.698563011,-0.721695075,-0.776118056,-0.902987997,-1.099966473,-1.397024477,-1.658943196,-1.810651476,-0.612183194,-0.741535477,-0.9019995,-1.156006637,-1.651490575,-3.313205848,-3.397828085,-5.033045669,0.055511119,0.13494367,0.156884187,0.160768871,0.050417084,0.004893459,0.029065681,-0.011303812,-0.080934418,-0.17823205,-0.125954478,-0.083277969,-0.182471706,-0.306487834,-0.340031807,-0.275329803,-0.435402578,-0.57274531,-0.673095247,-0.09544821,-0.20160185,-0.202903206,-0.402957193,-0.262905295,-0.091282554,0.032041832,0.041059133,-0.028570423,-0.070184239,0.135047787,0.142021631,0.290603098,0.261628059,0.484767598,0.512171985,0.388582316,0.60841722,-0.481832953,0
-0.439698684,-0.461405346,-0.560078417,-0.721980372,-1.340880321,-7.771415036,2.373946359,1.090834198,0.845725041,0.709596893,0.680367266,-0.585055568,-0.823405529,-1.296352975,-2.362552367,-9.371144784,5.56833681,2.14902174,1.267369775,0.892959733,0.680367266,-0.49458156,-0.598300538,-0.794352045,-1.154111508,-1.988082864,-6.986542485,5.789613189,2.156589877,1.329605472,0.969622785,0.795600824,-0.49458156,-0.637405455,-0.789882909,-1.147797838,-2.043635171,-8.429481164,4.685774022,1.938355242,1.255759829,1.011421485,0.795600824,0.66272312,0.57686657,0.529347093,0.546482069,0.72496708,1.028315966,1.454408765,2.092377586,3.239958284,0.841159726,1.008096811,1.210203929,1.521683238,2.119528988,4.235181989,4.067470059,5.598153999,-0.770868945,-0.77398005,-0.796463613,-0.855027564,-0.996786482,-1.218270808,-1.537583413,-1.806787981,-1.951557899,-0.714371295,-0.847730169,-1.00011012,-1.228275118,-1.641780602,-2.863498513,-2.945687575,-4.187291788,0.162435403,0.318666502,0.316007105,0.292637996,0.159722931,0.163824483,0.164526141,0.099038485,0.005627861,-0.119740539,0.011342221,0.037909572,-0.084685085,-0.236885112,-0.293855318,-0.16373214,-0.343848232,-0.510019441,-0.581844214,-0.040584019,-0.206249486,-0.181353003,-0.433834954,-0.266629021,-0.053699555,0.127103335,0.138648566,0.032902182,-0.041432986,0.283033197,0.255371847,0.50913972,0.4460366,0.820982267,0.840140499,0.61389614,0.982561561,-0.559464254,0
